Date,xi,sigma,threshold,n_exceedances,fit_success
2019-05-08,-0.15167688788497713,0.0077059453623223965,0.0197381106618761,26,True
2019-05-09,-0.1863158970344456,0.008343239431566538,0.020069236727600522,26,True
2019-05-10,-0.1863158970344456,0.008343239431566538,0.020069236727600522,26,True
2019-05-13,-0.2390651133664361,0.009295278876912547,0.020318946589678987,26,True
2019-05-14,-0.2390651133664361,0.009295278876912547,0.020318946589678987,26,True
2019-05-15,-0.2390651133664361,0.009295278876912547,0.020318946589678987,26,True
2019-05-16,-0.2390651133664361,0.009295278876912547,0.020318946589678987,26,True
2019-05-17,-0.07491767129506738,0.006696392854238717,0.021723639812209077,26,True
2019-05-20,-0.07491767129506738,0.006696392854238717,0.021723639812209077,26,True
2019-05-21,-0.07491767129506738,0.006696392854238717,0.021723639812209077,26,True
2019-05-22,-0.07491767129506738,0.006696392854238717,0.021723639812209077,26,True
2019-05-23,-0.06124525768925975,0.006454879973247604,0.0223117527857941,26,True
2019-05-24,-0.06124525768925975,0.006454879973247604,0.0223117527857941,26,True
2019-05-28,-0.06124525768925975,0.006454879973247604,0.0223117527857941,26,True
2019-05-29,-0.06124525768925975,0.006454879973247604,0.0223117527857941,26,True
2019-05-30,-0.06124525768925975,0.006454879973247604,0.0223117527857941,26,True
2019-05-31,-0.06124525768925975,0.006454879973247604,0.0223117527857941,26,True
2019-06-03,-0.06124525768925975,0.006454879973247604,0.0223117527857941,26,True
2019-06-04,-0.06124525768925975,0.006454879973247604,0.0223117527857941,26,True
2019-06-05,-0.30909698424793386,0.007582682401006447,0.021723639812209077,26,True
2019-06-06,-0.5463743116969593,0.011151020911985903,0.020318946589678987,26,True
2019-06-07,-0.5463743116969593,0.011151020911985903,0.020318946589678987,26,True
2019-06-10,-0.5463743116969593,0.011151020911985903,0.020318946589678987,26,True
2019-06-11,-0.5463743116969593,0.011151020911985903,0.020318946589678987,26,True
2019-06-12,-0.5463743116969593,0.011151020911985903,0.020318946589678987,26,True
2019-06-13,-0.5463743116969593,0.011151020911985903,0.020318946589678987,26,True
2019-06-14,-0.5463743116969593,0.011151020911985903,0.020318946589678987,26,True
2019-06-17,-0.5463743116969593,0.011151020911985903,0.020318946589678987,26,True
2019-06-18,-0.46931127404331785,0.010263858437568048,0.020079938383402336,26,True
2019-06-19,-0.46931127404331785,0.010263858437568048,0.020079938383402336,26,True
2019-06-20,-0.46931127404331785,0.010263858437568048,0.020079938383402336,26,True
2019-06-21,-0.46931127404331785,0.010263858437568048,0.020079938383402336,26,True
2019-06-24,-0.46931127404331785,0.010263858437568048,0.020079938383402336,26,True
2019-06-25,-0.5045522219798129,0.01057944035602457,0.020318946589678987,26,True
2019-06-26,-0.5045522219798129,0.01057944035602457,0.020318946589678987,26,True
2019-06-27,-0.5045522219798129,0.01057944035602457,0.020318946589678987,26,True
2019-06-28,-0.5045522219798129,0.01057944035602457,0.020318946589678987,26,True
2019-07-01,-0.5045522219798129,0.01057944035602457,0.020318946589678987,26,True
2019-07-02,-0.5045522219798129,0.01057944035602457,0.020318946589678987,26,True
2019-07-03,-0.5045522219798129,0.01057944035602457,0.020318946589678987,26,True
2019-07-05,-0.5045522219798129,0.01057944035602457,0.020318946589678987,26,True
2019-07-08,-0.5045522219798129,0.01057944035602457,0.020318946589678987,26,True
2019-07-09,-0.5045522219798129,0.01057944035602457,0.020318946589678987,26,True
2019-07-10,-0.5045522219798129,0.01057944035602457,0.020318946589678987,26,True
2019-07-11,-0.20736764347158473,0.006373405340620924,0.022158336246726883,26,True
2019-07-12,-0.20736764347158473,0.006373405340620924,0.022158336246726883,26,True
2019-07-15,-0.20736764347158473,0.006373405340620924,0.022158336246726883,26,True
2019-07-16,-0.20736764347158473,0.006373405340620924,0.022158336246726883,26,True
2019-07-17,-0.20736764347158473,0.006373405340620924,0.022158336246726883,26,True
2019-07-18,-0.20736764347158473,0.006373405340620924,0.022158336246726883,26,True
2019-07-19,-0.20736764347158473,0.006373405340620924,0.022158336246726883,26,True
2019-07-22,-0.20736764347158473,0.006373405340620924,0.022158336246726883,26,True
2019-07-23,-0.20736764347158473,0.006373405340620924,0.022158336246726883,26,True
2019-07-24,-0.20736764347158473,0.006373405340620924,0.022158336246726883,26,True
2019-07-25,-0.20736764347158473,0.006373405340620924,0.022158336246726883,26,True
2019-07-26,-0.20736764347158473,0.006373405340620924,0.022158336246726883,26,True
2019-07-29,-0.20736764347158473,0.006373405340620924,0.022158336246726883,26,True
2019-07-30,-0.20736764347158473,0.006373405340620924,0.022158336246726883,26,True
2019-07-31,-0.20736764347158473,0.006373405340620924,0.022158336246726883,26,True
2019-08-01,-0.20736764347158473,0.006373405340620924,0.022158336246726883,26,True
2019-08-02,-0.20736764347158473,0.006373405340620924,0.022158336246726883,26,True
2019-08-05,0.18784633113625393,0.005006704730939688,0.022663066598653355,26,True
2019-08-06,0.14859907767845476,0.005499139040621065,0.022158336246726883,26,True
2019-08-07,0.14859907767845476,0.005499139040621065,0.022158336246726883,26,True
2019-08-08,0.14859907767845476,0.005499139040621065,0.022158336246726883,26,True
2019-08-09,0.2198580370408503,0.0047325583691519915,0.022663066598653355,26,True
2019-08-12,0.2198580370408503,0.0047325583691519915,0.022663066598653355,26,True
2019-08-13,0.2198580370408503,0.0047325583691519915,0.022663066598653355,26,True
2019-08-14,0.24200916960050395,0.004926638051602818,0.022989324213817077,26,True
2019-08-15,0.24200916960050395,0.004926638051602818,0.022989324213817077,26,True
2019-08-16,0.1643964969178412,0.005647224157514874,0.022663066598653355,26,True
2019-08-19,0.1643964969178412,0.005647224157514874,0.022663066598653355,26,True
2019-08-20,0.1643964969178412,0.005647224157514874,0.022663066598653355,26,True
2019-08-21,0.1643964969178412,0.005647224157514874,0.022663066598653355,26,True
2019-08-22,0.24456289818141275,0.004894758857617589,0.02302124251372262,26,True
2019-08-23,0.1916438914941005,0.005305790557776833,0.0231945472416699,26,True
2019-08-26,0.1916438914941005,0.005305790557776833,0.0231945472416699,26,True
2019-08-27,0.1916438914941005,0.005305790557776833,0.0231945472416699,26,True
2019-08-28,0.1916438914941005,0.005305790557776833,0.0231945472416699,26,True
2019-08-29,0.1916438914941005,0.005305790557776833,0.0231945472416699,26,True
2019-08-30,0.1916438914941005,0.005305790557776833,0.0231945472416699,26,True
2019-09-03,0.159931127377204,0.005524882492448526,0.023275455516505016,26,True
2019-09-04,0.159931127377204,0.005524882492448526,0.023275455516505016,26,True
2019-09-05,0.159931127377204,0.005524882492448526,0.023275455516505016,26,True
2019-09-06,0.159931127377204,0.005524882492448526,0.023275455516505016,26,True
2019-09-09,0.159931127377204,0.005524882492448526,0.023275455516505016,26,True
2019-09-10,0.159931127377204,0.005524882492448526,0.023275455516505016,26,True
2019-09-11,0.159931127377204,0.005524882492448526,0.023275455516505016,26,True
2019-09-12,0.159931127377204,0.005524882492448526,0.023275455516505016,26,True
2019-09-13,0.159931127377204,0.005524882492448526,0.023275455516505016,26,True
2019-09-16,0.159931127377204,0.005524882492448526,0.023275455516505016,26,True
2019-09-17,0.159931127377204,0.005524882492448526,0.023275455516505016,26,True
2019-09-18,0.159931127377204,0.005524882492448526,0.023275455516505016,26,True
2019-09-19,0.159931127377204,0.005524882492448526,0.023275455516505016,26,True
2019-09-20,0.159931127377204,0.005524882492448526,0.023275455516505016,26,True
2019-09-23,0.159931127377204,0.005524882492448526,0.023275455516505016,26,True
2019-09-24,0.10881856445014923,0.006151464278757851,0.023464298241710646,26,True
2019-09-25,0.10881856445014923,0.006151464278757851,0.023464298241710646,26,True
2019-09-26,0.13286941731672736,0.0059239721796279015,0.02404504437270199,26,True
2019-09-27,0.10206329698805386,0.006177038194472887,0.0243552868068872,26,True
2019-09-30,0.10206329698805386,0.006177038194472887,0.0243552868068872,26,True
2019-10-01,0.10206329698805386,0.006177038194472887,0.0243552868068872,26,True
2019-10-02,0.10206329698805386,0.006177038194472887,0.0243552868068872,26,True
2019-10-03,0.10206329698805386,0.006177038194472887,0.0243552868068872,26,True
2019-10-04,0.10206329698805386,0.006177038194472887,0.0243552868068872,26,True
2019-10-07,0.10206329698805386,0.006177038194472887,0.0243552868068872,26,True
2019-10-08,0.10206329698805386,0.006177038194472887,0.0243552868068872,26,True
2019-10-09,0.10206329698805386,0.006177038194472887,0.0243552868068872,26,True
2019-10-10,0.10206329698805386,0.006177038194472887,0.0243552868068872,26,True
2019-10-11,0.08322596234135218,0.0064758006533277065,0.02404504437270199,26,True
2019-10-14,0.08322596234135218,0.0064758006533277065,0.02404504437270199,26,True
2019-10-15,0.08322596234135218,0.0064758006533277065,0.02404504437270199,26,True
2019-10-16,0.08322596234135218,0.0064758006533277065,0.02404504437270199,26,True
